symbol,company,price,sector,avg_volume,market_cap,pe_ratio,week52high,week52low
ALOT,AstroNova Inc.,13.35,Technology,14449,90102462,27.76,15.65,11
AI,Arlington Asset Investment Corp Class A (new),11.42,Financial Services,632776,322241064,19.69,15.17,9.9
AM,Antero Midstream Partners LP representing limited partner interests,27.7,Energy,562737,5178087534,19.65,35.55,25.71
AL,Air Lease Corporation Class A,46.06,Industrials,630869,4755238730,11.4,50.7,34.42
AMDA,Amedica Corporation,2.22,Healthcare,28893,6822979,0,6.9348,2.2
ALXN,Alexion Pharmaceuticals Inc.,120.47,Healthcare,2210886,26705962715,23.76,149.34,96.18
AJRD,Aerojet Rocketdyne Holdings Inc.,27.3,Industrials,909473,2050230000,33.29,36.25,18.88
AJG,Arthur J. Gallagher & Co.,68.97,Financial Services,1235564,12512951220,22.54,70.55,54.5
ALKS,Alkermes plc,67.26,Healthcare,1104291,10358645340,-203.82,71.22,46.425
AIRG,Airgain Inc.,9.38,Technology,82536,89848562,42.64,16.23,7.31
AIRR,First Trust RBA American Industrial Renaissance ETF,26.62,,41608,212559253,0,28.404,22.38
AIRT,Air T Inc.,27.2,Industrials,3028,56050862,-13.65,34.8273,14.4
ALPN,Alpine Immune Sciences Inc.,9.695,Healthcare,11690,134582548,-2.25,14.52,7.2034
ANIK,Anika Therapeutics Inc.,60.63,Healthcare,86729,888943054,28.46,69.8069,41.64
ANFI,Amira Nature Foods Ltd,4.01,Consumer Defensive,161642,133399162,0,7.05,3.851
ANIP,ANI Pharmaceuticals Inc.,59.22,Healthcare,111515,690144136,17.68,74.7,42.23
AOD,Alpine Total Dynamic Dividend Fund,9.51,Financial Services,397338,1023212654,0,10.03,8.05
AMSF,AMERISAFE Inc.,58.4,Financial Services,73532,1123850943,16.98,69.3962,51.2
AMSC,American Superconductor Corporation,4.61,Technology,377660,96518505,-2.21,7.75,2.89
AOSL,Alpha and Omega Semiconductor Limited,14.57,Technology,103521,348923467,26.02,21.7,13.525
AOI,Alliance One International Inc.,21.8,Consumer Defensive,95750,196390205,1.16,22.4758,9.85
AOS,A.O. Smith Corporation,65.54,Industrials,1186053,11268261200,30.2,68.39,49.19
APEI,American Public Education Inc.,25.9,Consumer Defensive,76047,421336383,21.58,27.4,17.4
APEN,Apollo Endosurgery Inc.,6.43,Healthcare,51247,110658221,-0.18,14.09,3.55
APRN,Blue Apron Holdings Inc. Class A,3.56,Consumer Cyclical,2978043,676898631,-3.12,11,2.94
APRI,Apricus Biosciences Inc.,1.04,Healthcare,1641297,15824138,-1.12,3.41,0.86
ANAT,American National Insurance Company,120.51,Financial Services,10319,3245561341,0,134.03,110.4331
AMZN,Amazon.com Inc.,1448.69,Technology,6299047,701321234940,317.7,1498,833.5
AMRN,Amarin Corporation plc,3.64,Healthcare,2550889,1066280699,-16.55,4.6,2.85
AMRH,Ameri Holdings Inc.,2.49,Technology,688063,39482060,0,13.5,1.27
AMRK,A-Mark Precious Metals Inc.,11.19,Financial Services,18212,78541297,11.28,20.98,10.39
APO-A,Apollo Global Management LLC 6.375% Series A Preferred Shares,25.34,Financial Services,38593,0,0,26.62,24.41
AMRB,American River Bankshares,15.45,Financial Services,10089,93273226,20.55,16.485,12.97
AMRC,Ameresco Inc. Class A,8.5,Industrials,79623,386779767,24.29,9.5,5
APH,Amphenol Corporation,89.99,Technology,1597812,27477465249,27.6,93.62,68.565
ANAB,AnaptysBio Inc.,126.45,Healthcare,312423,2971281636,-95.08,132.46,18.1501
AMKR,Amkor Technology Inc.,10.13,Technology,1059891,2423902389,17.77,12.48,8.32
APB,Asia Pacific Fund Inc. (The),14.52,Financial Services,5667,150195925,0,15.7052,10.6
APC,Anadarko Petroleum Corporation,59.18,Energy,6159676,31512592141,-30.19,68.09,39.96
APA,Apache Corporation,38.11,Energy,4463225,14517723591,-254.07,56.505,35.7
APF,Morgan Stanley Asia-Pacific Fund Inc.,18.95,Financial Services,19105,254099498,0,19.99,14.46
APD,Air Products and Chemicals Inc.,163.63,Basic Materials,1332696,35825038150,25.93,175.17,133.6301
AMRS,Amyris Inc.,5.18,Basic Materials,411170,222914307,-0.84,10.7055,1.86
AMH,American Homes 4 Rent of Beneficial Interest,19.69,Real Estate,2435215,5645878446,19.12,23.98,18.39
AMN,AMN Healthcare Services Inc,56.5,Industrials,502793,2699136815,22.07,57.75,34.705
AMNB,American National Bankshares Inc.,37.65,Financial Services,9102,325572539,18.28,42.995,33.8
AME,AMETEK Inc.,76.55,Technology,1356099,17692022043,29.33,78.51,52.42
AMG,Affiliated Managers Group Inc.,191.79,Financial Services,452500,10660055478,13.11,216.995,148.81
AMX,America Movil S.A.B. de C.V.n Depository Receipt Series L,19.24,Communication Services,2711292,63546844409,32.07,19.5,12.395
APOP,Cellect Biotechnology Ltd.,7.48,Healthcare,82819,48349900,-11.09,13.5,5.8227
AMP,Ameriprise Financial Inc.,159.81,Financial Services,1250283,23428146000,13,183.9,118.84
AMR,Alta Mesa Resources Inc.,8.68,Industrials,3665379,3322479431,0,10.79,7.8
AMT,American Tower Corporation (REIT),140.02,Communication Services,2982356,59222351768,21.67,155.28,108.02
APO,Apollo Global Management LLC Class A Representing Class A Limitied Liability Company Interests,34.01,Financial Services,1192508,13919504512,9.53,37.35,21.39
AMT-B,American Tower Corporation (REIT) Depositary Shares Series B,117.6,Communication Services,337170,0,0,135.99,102.345
APOPW,Cellect Biotechnology Ltd. Warrants to Purchase ADR (1 WT and $7.50 to purchase 1 ADS),2.47,,1395,0,0,4.8,0.85
APLS,Apellis Pharmaceuticals Inc.,14.95,Healthcare,93162,752495572,0,25.49,12.45
APLP,Archrock Partners L.P.,12.94,Energy,240050,908208729,39.21,18.34,10.5822
APLE,Apple Hospitality REIT Inc.,18.37,Real Estate,1447208,4097627631,10.5,20.53,17.49
ANF,Abercrombie & Fitch Company,21.92,Consumer Cyclical,2550218,1492790798,-199.27,23.53,8.81
AMID,American Midstream Partners LP representing Limited Partner Interests,12.1,Energy,159325,637841796,-8.52,17,11.1
ANGO,AngioDynamics Inc.,16.54,Healthcare,264097,607769330,22.35,18.85,14.8
ANH,Anworth Mortgage Asset Corporation,4.94,Real Estate,671345,484666379,12.35,6.35,4.58
ANGI,ANGI Homeservices Inc.,14.02,Technology,785027,6705766000,-37.89,14.33,5.22
ANDAU,Andina Acquisition Corp. II Unit,16.04,Industrials,10,0,0,16.04,10.2
ANW,Aegean Marine Petroleum Network Inc.,4.45,Energy,233172,180849878,7.3,13,3.2
AON,Aon plc Class A (UK),140.86,Financial Services,1462096,35200591712,21.54,152.78,114.92
APDN,Applied DNA Sciences Inc,1.45,Industrials,187836,43060242,-2.92,3.45,0.9
APPS,Digital Turbine Inc.,2.43,Technology,950280,182598350,-6.23,2.51,0.75
AMGN,Amgen Inc.,183.55,Healthcare,4177159,132259200253,14.59,201.23,152.16
AMGP,Antero Midstream GP LP of Beneficial Interests,20.52,Energy,746490,3820612623,513,22.87,16.62
APAM,Artisan Partners Asset Management Inc. Class A,33.45,Financial Services,520049,2530528693,13.88,41.45,26.3
ANCX,Access National Corporation,28.77,Financial Services,37935,590767870,19.18,33.18,24.36
ANDE,The Andersons Inc.,36,Consumer Defensive,155803,1022400000,27.27,40.85,29.6
ANDAW,,1.89,,0,0,0,1.856,0
ANDA,Andina Acquisition Corp. II,10.15,Industrials,44177,34935072,0,10.46,9.51
ANDAR,Andina Acquisition Corp. II Right,1.36,,20723,0,0,1.45,0.3587
APPN,Appian Corporation,30.44,Technology,573379,1835631721,-72.48,43.26,14.6
ANDX,Andeavor Logistics LP representing Limited Partner Interests,47.78,Energy,618808,10326034664,18.66,60.142,42.18
AMWD,American Woodmark Corporation,134.85,Basic Materials,101420,2360317308,30.79,148.44,76.92
APPF,AppFolio Inc.,42.5,Technology,107138,1442751070,265.63,52.25,22.8442
ANDV,Andeavor,96.15,Energy,1620282,14999141741,17.32,121.71,75.11
AMPH,Amphastar Pharmaceuticals Inc.,18.78,Healthcare,163943,863424510,125.2,19.95,12.05
AMRWW,Alta Mesa Resources Inc. Warrant,1.93,,717436,0,0,2.85,1.05
AMRHW,Ameri Holdings Inc. Warrant,0.68,,71942,0,0,7.578,0.2526
ANET,Arista Networks Inc.,249.49,Technology,1252435,18237879672,52.97,311.67,115.855
APDNW,,0.3,,0,0,0,0.3394,0
AMOV,America Movil S.A.B. de C.V. Class An Depositary Shares,19.23,Communication Services,5965,63612901420,0,19.37,12.18
AMOT,Allied Motion Technologies Inc.,31.24,Technology,38236,295310752,33.23,36.2,19.095
AMEH,Apollo Medical Holdings Inc.,22.5,Healthcare,36050,135753638,0,30,5.5
ANSS,ANSYS Inc.,164.14,Technology,497363,13928998038,46.9,165.5,99.31
AMED,Amedisys Inc,56.46,Healthcare,347211,1916066421,27.01,65.91,45.6
AMMA,Alliance MMA Inc.,0.67,Consumer Cyclical,347039,8484193,0,3.3797,0.5608
ANH-A,Anworth Mortgage Asset Corporation Series A Preferred Stock,26,Real Estate,3996,49608628,0,28.19,25.35
ANH-C,Anworth Mortgage Asset Corporation 7.625% Series C Cumulative Redeemable Preferred Stock,24.97,Real Estate,9168,0,0,25.4899,24.52
ANH-B,Anworth Mortgage Asset Corporation Preferred Stock Series B 6.25%,25.5,Real Estate,250,26867820,0,30.92,24.61
AOBC,American Outdoor Brands Corporation,10.74,Industrials,1187025,581186411,4.25,24.49,9.82
ANTX,Anthem Inc. Corporate Units,57.52,Healthcare,357270,15231407351,0,64.78,47.02
APOG,Apogee Enterprises Inc.,44.84,Basic Materials,286721,1274234691,15.15,61,40.03
AN,AutoNation Inc.,53.11,Consumer Cyclical,1100668,4864876000,13.51,62.02,38.2
ANTM,Anthem Inc.,235.02,Healthcare,1800268,60343857645,19.6,267.95,158.665
AP,Ampco-Pittsburgh Corporation,11,Industrials,36256,135976346,-6.51,18.595,9.6
ANTH,Anthera Pharmaceuticals Inc.,1.69,Healthcare,709884,36293458,-0.27,6.24,1.2
AMH-D,American Homes 4 Rent 6.5% Series D Cumulative Perpetual Preferred Shares of Beneficial Interest,25.3,Real Estate,8330,0,0,27.73,24.61
AMH-E,American Homes 4 Rent 6.35% Series E Cumulative Redeemable Perpetual Preferred Shares of Beneficial Interest,25.1,Real Estate,15098,0,0,27.53,24.68
AMH-F,American Homes 4 Rent 5.875% Series F Cumulative Redeemable Perpetual Preferred Shares,23.97,Real Estate,34991,0,0,26.27,23.14
AMH-G,American Homes 4 Rent Series G cumulative redeemable perpetual preferred shares of beneficial interest,23.6,Real Estate,26842,0,0,26.38,22.5951
AMTX,Aemetis Inc,0.5569,Basic Materials,34988,11039408,-0.62,1.81,0.4515
AMH-C,American Homes 4 Rent Participating Pfd Ser C,28.05,Real Estate,8532,0,0,29.5,27.27
ANCB,Anchor Bancorp,24.85,Financial Services,2673,61802666,177.71,26.8999,23.7
ANY,Sphere 3D Corp.,2.325,Technology,372507,16561516,-0.62,8.725,1.9
AMSWA,American Software Inc. Class A Common Stock,12.2,Technology,60692,367864672,24.4,13.41,9
AMTD,TD Ameritrade Holding Corporation,56.29,Financial Services,3816593,31937219642,32.35,58.83,36.12
ARAY,Accuray Incorporated,5.25,Healthcare,1295864,447796256,-15,6.15,3.6
ASYS,Amtech Systems Inc.,7.93,Technology,229471,118110443,12.2,15.45,5.165
ARII,American Railcar Industries Inc.,39.54,Industrials,76606,754576536,14.17,49.3349,34.295
ASTC,Astrotech Corporation,3.23,Industrials,35242,13308423,-11.57,8.2,2.24
ASTE,Astec Industries Inc.,61.61,Industrials,184059,1421327174,36.67,73.37,45.7
ATHM,Autohome Inc. American Depositary Shares each representing one class A.,82.59,Technology,824923,9759024357,39.9,86.86,28.63
ARTNA,Artesian Resources Corporation Class A Non-Voting Common Stock,35.08,Utilities,24714,322492159,24.88,43.22,31.37
ASRV,AmeriServ Financial Inc.,4.1,Financial Services,25919,75585726,0,4.4,3.65
ASB,Associated Banc-Corp,24.9,Financial Services,1534792,4260928164,16.27,26.7,20.95
ATAI,ATA Inc.,5.39,Consumer Defensive,16607,129691287,0,6.616,3.4
AQB,AquaBounty Technologies Inc.,2.65,Healthcare,176280,23571999,0,16.26,2.25
ATAX,America First Multifamily Investors L.P.,6.25,Financial Services,94998,376580800,20.83,6.25,5.55
ARQL,ArQule Inc.,1.72,Healthcare,168886,149829547,-4.3,1.98,0.9169
APU,AmeriGas Partners L.P.,43.29,Utilities,190360,4024929049,29.65,49.01,42
ARRY,Array BioPharma Inc.,16.98,Healthcare,4944922,3525670691,-23.58,18.24,6.73
ARGX,argenx SE,80.11,Healthcare,243305,2561695815,0,87,17.33
ARGS,Argos Therapeutics Inc.,1.45,Healthcare,960653,321056,-1.63,96,1.39
APWC,Asia Pacific Wire & Cable Corporation Limited,2.65,Technology,6142,36138434,0,3.1,2.35
ASET,FlexShares Real Assets Allocation Index Fund,27.85,,4150,10455028,0,29.365,25.7298
AROW,Arrow Financial Corporation,33.2,Financial Services,15085,462800596,67.76,38.6,29.805832
ARR-B,ARMOUR Residential REIT Inc. Preferred Series B,24.92,Real Estate,25092,140774270,0,25.37,23.11
ARR-A,Armour Residential REIT INC Preferred Series A,25.13,Real Estate,5543,54620964,0,25.83,23.711
ASMB,Assembly Biosciences Inc.,56.82,Healthcare,163970,988539075,-37.38,58.68,18.6
AROC,Archrock Inc.,9.35,Energy,905877,663587022,-32.24,16.3,8.3
ASML,ASML Holding N.V.,192.23,Technology,1195819,82157870190,35.01,208.58,119.83
ASR,Grupo Aeroportuario del Sureste S.A. de C.V.,181.22,Industrials,56820,5436600000,23.44,229.445,152.6
APTI,Apptio Inc.,26.19,Technology,592288,1057774684,-40.29,26.99,10.77
APTO,Aptose Biosciences Inc.,2.69,Healthcare,524581,76385502,-6.54,3.9,0.78
APTS,Preferred Apartment Communities Inc.,14.42,Real Estate,537124,556279273,10.08,22.71,12.42
APTV,Aptiv PLC,92.4,Consumer Cyclical,2168241,24563596966,72.19,96.91,82.97
AQXP,Aquinox Pharmaceuticals Inc.,14.62,Healthcare,128433,343057277,-7.58,18.49,10.02
ASUR,Asure Software Inc,14.1,Technology,103186,175782162,54.23,17.27,9.4695
ARWR,Arrowhead Pharmaceuticals Inc.,5.57,Healthcare,2089100,483406743,-12.11,6.75,1.42
ATACU,Atlantic Acquisition Corp. Unit,10.3,Financial Services,183,0,0,10.36,9.56
ATH,Athene Holding Ltd. Class A,49.29,Financial Services,1331392,9852381039,9.14,55.22,45.15
ATHN,athenahealth Inc.,138.82,Technology,605242,5566377290,82.14,158.66,95.01
ASB-D,Associated Banc-Corp Depositary Shares Series D,24.59,Financial Services,12115,147957087711,0,26.65,22.73
ASV,ASV Holdings Inc.,8.05,Industrials,13318,78988000,44.78,10.8,7.23
ARTW,Art's-Way Manufacturing Co. Inc.,2.65,Industrials,11289,11015822,0,4.15,2
ARMO,ARMO BioSciences Inc.,53.65,Healthcare,287163,1570641198,0,56.4,27
ARTX,Arotech Corporation,3.4,Industrials,160878,89743163,37.78,4.35,2.7
ASPN,Aspen Aerogels Inc.,4.4,Basic Materials,47432,104003306,-4.4,5.5815,3.84
ASX,Advanced Semiconductor Engineering Inc.,6.88,Technology,1001749,11656678956,15.64,7.5199,5.86
ASGN,On Assignment Inc.,75.45,Industrials,312971,3924525186,24.58,77.68,44.66
ASC,Ardmore Shipping Corporation,7.45,Industrials,276928,250138295,-19.61,9.05,6.4
ASPU,Aspen Group Inc.,7.51,Consumer Defensive,34815,116106999,-40.53,9.61,3.2
ASA,ASA Gold and Precious Metals Limited,10.94,Financial Services,96596,211032600,0,13.2099,10.1938
ASG,Liberty All-Star Growth Fund Inc.,5.86,Financial Services,91723,156439649,0,6.29,4.41
ARES,Ares Management L.P. representing Limited Partner Interests,24.05,Financial Services,162292,5108310188,12.46,25.95,17.25
ASPS,Altisource Portfolio Solutions S.A.,26.74,Industrials,207778,478772721,9.38,46.99,16.17
ASH,Ashland Global Holdings Inc.,72.24,Basic Materials,1486544,4495409379,16.13,128.19,59.801
AREX,Approach Resources Inc.,3.02,Energy,695323,261274560,-5.3,4.21,1.93
ARMK,Aramark,41.98,Consumer Cyclical,1467460,10320004565,23.72,46.09,35.54
ASRVP,AmeriServ Financial Inc. AmeriServ Financial Trust I,27.7,Financial Services,1180,0,0,30.098,26.37
APVO,Aptevo Therapeutics Inc.,3.29,Healthcare,207753,70499660,-3.83,4.85,1.1478
ATEC,Alphatec Holdings Inc.,3.25,Healthcare,109570,54353260,-2.27,5.8,1.576
ATEN,A10 Networks Inc.,6.35,Technology,778715,449271708,-25.4,9.75,5.7
ASB-C,Associated Banc-Corp Depositary shares Series C,25.74,Financial Services,3222,0,0,27.5,25.5274
ARDC,Ares Dynamic Credit Allocation Fund Inc.,16.3,Financial Services,87482,374294031,0,16.6,15.48
ASNS,Arsanis Inc.,13.78,Healthcare,13230,188571654,0,19.726,10.4
ASFI,Asta Funding Inc.,10.25,Financial Services,45448,67894104,0,11.5,6.15
ARNC,Arconic Inc.,25.36,Industrials,4513073,12248880000,20.96,31.17,21.755
ARNA,Arena Pharmaceuticals Inc.,40.8,Healthcare,597891,1601944843,-56.67,41.92,11.3
ASCMA,Ascent Capital Group Inc. Series A Common Stock,6.63,Industrials,55017,81728003,-0.73,17.84,6.22
ASND,Ascendis Pharma A/S,55.81,Healthcare,178327,2029589306,-15.33,56.99,21.95
ASNA,Ascena Retail Group Inc.,2.2,Consumer Cyclical,2075200,431287309,10.48,5.215,1.65
ARCT,Arcturus Therapeutics Ltd.,5.77,Healthcare,85752,60982559,-1.45,15.19,4.78
ARCW,ARC Group Worldwide Inc.,2.1,Industrials,12791,37527263,-12.81,4.5,1.8
AQUA,Evoqua Water Technologies Corp.,22.74,Industrials,330486,2575634571,0,25.039,19.1
ARCB,ArcBest Corporation,33.45,Industrials,371077,857552633,24.6,39.7,16.95
ARCC,Ares Capital Corporation,15.98,Financial Services,2148900,6812260657,11.41,17.87,15.03
ARCO,Arcos Dorados Holdings Inc. Class A Shares,9.65,Consumer Cyclical,441881,2036849702,25.39,10.8,5.85
ARCH,Arch Coal Inc. Class A,92.47,Basic Materials,374025,2028309754,10.87,99.53,60.13
ARCI,Appliance Recycling Centers of America Inc.,0.96,Consumer Cyclical,72963,6531597,0,1.75,0.5151
AQMS,Aqua Metals Inc.,3,Industrials,1134587,61208286,-2.56,22.75,1.42
ARRS,ARRIS International plc,25.42,Technology,1732714,4754079692,10.42,30.79,22.6
ASIX,AdvanSix Inc.,38.35,Basic Materials,325717,1169021746,23.97,46.51,24.7201
AQN,Algonquin Power & Utilities Corp.,10.27,Utilities,148152,4446380047,18.34,11.34,8.95
ARKR,Ark Restaurants Corp.,24.9,Consumer Cyclical,2353,85126588,0,29.489,21.75
ATAC,Atlantic Acquisition Corp.,9.84,Financial Services,21143,58255170,0,15,9.75
ATGE,Adtalem Global Education Inc.,47.95,Consumer Defensive,681651,2890282150,17.25,48.55,30.15
ARI-C,Apollo Commercial Real Estate Finance 8.00% Series C Cumulative Redeemable Perpetual Preferred Stock,25.25,Real Estate,14432,0,0,25.89,24.8
AQ,Aquantia Corp.,14.67,Technology,445584,491278554,0,17.04,9.01
AR,Antero Resources Corporation,18.93,Energy,3968675,5991801402,86.05,25.285,16.31
AT,Atlantic Power Corporation (Canada),1.95,Utilities,747498,224663353,17.73,2.7,1.8
ARDX,Ardelyx Inc.,5.8,Healthcare,302716,275702878,-2.6,15.4,4.05
ATACR,Atlantic Acquisition Corp. Right,0.495,,13820,0,0,0.66,0.325
ARR,ARMOUR Residential REIT Inc.,23.24,Real Estate,516653,973230869,8.36,27.6,21.3
ARLZ,Aralez Pharmaceuticals Inc.,1.615,Healthcare,576320,107960764,-1.02,4.65,0.95
ARW,Arrow Electronics Inc.,81.81,Technology,515420,7175519513,10.81,87.26,69.67
ARLP,Alliance Resource Partners L.P.,18,Basic Materials,435395,2352675906,5.88,24.85,17.6
ARDM,Aradigm Corporation,1.3,Healthcare,629896,19692579,-1.33,7.3512,0.78
ARA,American Renal Associates Holdings Inc,19.58,Healthcare,109713,615999860,29.22,23.3,9.91
ARC,ARC Document Solutions Inc.,2.19,Technology,166684,101741445,11.53,4.84,2.1
ARD,Ardagh Group S.A.,18.4,Consumer Cyclical,99004,4347920000,16.58,24.54,17.43
ARE,Alexandria Real Estate Equities Inc.,122.66,Real Estate,802152,12417958200,20.38,134.37,106.89
ARE-D,Alexandria Real Estate Equities Inc. 7.00% Series D Cumulative Convertible Preferred Stock,35.8,Real Estate,16349,0,0,37.585,33.75
ARI,Apollo Commercial Real Estate Finance Inc,18.69,Real Estate,1560780,2008562547,10.8,19.915,17.56
ARL,American Realty Investors Inc.,13.35,Real Estate,4001,213952520,0,14.5,6.26
AXR,AMREP Corporation,7.51,Industrials,3420,60902254,-7.75,7.65,5.1656
AXS,Axis Capital Holdings Limited,51.47,Financial Services,924678,4280296670,-16.03,71.06,47.9848
AXP,American Express Company,96.79,Financial Services,4417889,83142610000,16.43,102.385,75.51
BA,The Boeing Company,355.04,Industrials,6698457,208937600728,29.39,361.45,173.68
AZUL,Azul S.A. American Depositary Shares (each representing three preferred shares),27.37,Industrials,356573,3047073991,0,30.25,19.43
AXE,Anixter International Inc.,77.6,Basic Materials,210439,2581934127,15.04,88.85,62.4
AXL,American Axle & Manufacturing Holdings Inc.,15.22,Consumer Cyclical,2530916,1693834896,4.04,20.83,13.377
AVID,Avid Technology Inc.,4.84,Technology,327133,199340821,13.44,7.65,3.99
AVAV,AeroVironment Inc.,51.74,Industrials,268028,1235043217,99.5,58.99,25.66
AWR,American States Water Company,53.65,Utilities,442743,1967837739,29.32,60,41.14
AWP,Alpine Global Premier Properties Fund of Beneficial Interest,6.41,Financial Services,489256,547464966,0,6.98,5.35
AVAL,Grupo Aval Acciones y Valores S.A. ADR (Each representing 20 preferred shares),8.91,Financial Services,122169,9926193136,15.36,9.51,7.42
AVIR,Aviragen Therapeutics Inc.,0.8225,Healthcare,691496,31788997,-1.1,1.08,0.431
AWI,Armstrong World Industries Inc,61.9,Basic Materials,394805,3268057111,23.9,64.6,39.8
AWF,Alliancebernstein Global High Income Fund,12.07,Financial Services,285071,1040792201,0,13.12,11.85
AUPH,Aurinia Pharmaceuticals Inc,5.22,Healthcare,906483,438750177,-8.56,10.54,3.23
ATHX,Athersys Inc.,1.44,Healthcare,647239,179323677,-5.14,2.63,1.08
AVXL,Anavex Life Sciences Corp.,2.58,Healthcare,324489,115000373,-6.79,6.49,2.4518
AYI,Acuity Brands Inc (Holding Company),151.14,Technology,1020976,6371803648,18.94,225.36,141.77
AWRE,Aware Inc.,4.45,Technology,14630,97905037,0,5.4,3.7
AYX,Alteryx Inc. Class A,29.41,Technology,592761,1740078883,-101.41,31.5999,14.6101
