symbol,company,price,sector,avg_volume,market_cap,pe_ratio,week52high,week52low
APDN,Applied DNA Sciences Inc,1.42,Industrials,187836,42759121,-2.9,3.45,0.9
APPS,Digital Turbine Inc.,2.36,Technology,950280,177338315,-6.05,2.51,0.75
AMGN,Amgen Inc.,182.98,Healthcare,4177159,131848479773,14.55,201.23,152.16
AMGP,Antero Midstream GP LP of Beneficial Interests,19.69,Energy,746490,3666075173,492.25,22.87,16.62
APAM,Artisan Partners Asset Management Inc. Class A,33.5,Financial Services,520049,2534311247,13.9,41.45,26.3
ANCX,Access National Corporation,28.3,Financial Services,37935,581116813,18.87,33.18,24.36
ANDE,The Andersons Inc.,35.4,Consumer Defensive,155803,1005360000,26.82,40.85,29.6
ANDA,Andina Acquisition Corp. II,10.29,Industrials,44177,35416935,0,10.46,9.51
APPN,Appian Corporation,29.52,Technology,573379,1780152708,-70.29,43.26,14.6
ANDX,Andeavor Logistics LP representing Limited Partner Interests,48.46,Energy,618808,10472993717,18.93,60.142,42.18
AMWD,American Woodmark Corporation,135.25,Basic Materials,101420,2367318620,30.88,148.44,76.92
APPF,AppFolio Inc.,42.45,Technology,107138,1441053716,265.31,52.25,22.8442
ANDV,Andeavor,94.18,Energy,1620282,14691827033,16.97,121.71,75.11
AMPH,Amphastar Pharmaceuticals Inc.,18.42,Healthcare,163943,846873241,122.8,19.95,12.05
ANET,Arista Networks Inc.,249.65,Technology,1252435,18249575775,53,311.67,115.855
AMOV,America Movil S.A.B. de C.V. Class An Depositary Shares,18.9,Communication Services,5965,62423875225,0,19.37,12.18
AMOT,Allied Motion Technologies Inc.,31.52,Technology,38236,297957583,33.53,36.2,19.095
AMEH,Apollo Medical Holdings Inc.,22,Healthcare,36050,132736890,0,30,5.5
ANSS,ANSYS Inc.,167.81,Technology,497363,14240435974,47.95,167.81,99.31
AMED,Amedisys Inc,56.87,Healthcare,347211,1929980470,27.21,65.91,45.6
ANH-A,Anworth Mortgage Asset Corporation Series A Preferred Stock,25.85,Real Estate,3996,49615921,0,28.19,25.35
ANH-B,Anworth Mortgage Asset Corporation Preferred Stock Series B 6.25%,25.25,Real Estate,250,26604410,0,30.92,24.61
AOBC,American Outdoor Brands Corporation,10.18,Industrials,1187025,550882464,4.02,24.49,9.82
ANTX,Anthem Inc. Corporate Units,56.79,Healthcare,357270,15048566866,0,64.78,47.02
APOG,Apogee Enterprises Inc.,44.3,Basic Materials,286721,1258889314,14.97,61,40.03
AN,AutoNation Inc.,51.98,Consumer Cyclical,1100668,4761368000,13.23,62.02,38.2
ANTM,Anthem Inc.,232.22,Healthcare,1800268,59624928187,19.37,267.95,158.665
AP,Ampco-Pittsburgh Corporation,11,Industrials,36256,135976346,-6.51,18.595,9.6
ANTH,Anthera Pharmaceuticals Inc.,1.69,Healthcare,709884,36293458,-0.27,6.24,1.2
AMTX,Aemetis Inc,0.55,Basic Materials,34988,10902629,-0.61,1.81,0.4515
ANCB,Anchor Bancorp,24.85,Financial Services,2673,61728146,177.5,26.8999,23.7
ANY,Sphere 3D Corp.,2.34,Technology,372507,16633310,-0.62,8.725,1.9
AMSWA,American Software Inc. Class A Common Stock,11.97,Technology,60692,360929519,23.94,13.41,9
AMTD,TD Ameritrade Holding Corporation,56.04,Financial Services,3816593,31795377309,32.21,58.83,36.12
ARAY,Accuray Incorporated,5.15,Healthcare,1295864,439266804,-14.71,6.15,3.6
ASYS,Amtech Systems Inc.,8.14,Technology,229471,121238210,12.52,15.45,5.165
ARII,American Railcar Industries Inc.,38.95,Industrials,76606,743317048,13.96,49.3349,34.295
ASTC,Astrotech Corporation,3.14,Industrials,35242,12897669,-11.21,8.2,2.24
ASTE,Astec Industries Inc.,60.03,Industrials,184059,1384876972,35.73,73.37,45.7
ATHM,Autohome Inc. American Depositary Shares each representing one class A.,84.02,Technology,824923,9927996446,40.59,86.86,28.63
ARTNA,Artesian Resources Corporation Class A Non-Voting Common Stock,33.86,Utilities,24714,311276639,24.01,43.22,31.37
ASRV,AmeriServ Financial Inc.,4.1,Financial Services,25919,74325813,0,4.4,3.65
ASB,Associated Banc-Corp,24.6,Financial Services,1534792,4209591680,16.08,26.7,20.95
ATAI,ATA Inc.,5.4,Consumer Defensive,16607,130903355,0,6.616,3.4
AQB,AquaBounty Technologies Inc.,2.56,Healthcare,176280,22771441,0,16.26,2.25
ATAX,America First Multifamily Investors L.P.,6.225,Financial Services,94998,375074477,20.75,6.25,5.55
ARQL,ArQule Inc.,1.65,Healthcare,168886,143731833,-4.12,1.98,0.9169
APU,AmeriGas Partners L.P.,43.13,Utilities,190360,4010052896,29.54,49.01,42
ARRY,Array BioPharma Inc.,17.19,Healthcare,4944922,3569274392,-23.88,18.24,6.73
ARGX,argenx SE,78.15,Healthcare,243305,2499020446,0,87,17.33
APWC,Asia Pacific Wire & Cable Corporation Limited,2.5,Technology,6142,34549173,0,3.1,2.35
ASET,FlexShares Real Assets Allocation Index Fund,27.61,,4150,10353778,0,29.365,25.7298
AROW,Arrow Financial Corporation,32.4,Financial Services,15085,451648775,66.12,38.6,29.805832
ARR-B,ARMOUR Residential REIT Inc. Preferred Series B,24.9,Real Estate,25092,140685000,0,25.37,23.11
ARR-A,Armour Residential REIT INC Preferred Series A,25.02,Real Estate,5543,54568620,0,25.83,23.711
ASMB,Assembly Biosciences Inc.,55.86,Healthcare,163970,971837254,-36.75,58.68,18.6
AROC,Archrock Inc.,8.85,Energy,905877,628101085,-30.52,16.3,8.3
ASML,ASML Holding N.V.,195.52,Technology,1195819,83563995108,35.61,208.58,119.83
ASR,Grupo Aeroportuario del Sureste S.A. de C.V.,184.08,Industrials,56820,5522400000,23.81,229.445,152.6
APTI,Apptio Inc.,26.3,Technology,592288,1062217419,-40.46,26.99,10.77
APTO,Aptose Biosciences Inc.,2.69,Healthcare,524581,76670523,-6.56,3.9,0.78
APTS,Preferred Apartment Communities Inc.,14.57,Real Estate,537124,562065812,10.19,22.71,12.42
APTV,Aptiv PLC,92.34,Consumer Cyclical,2168241,24547646578,72.14,96.91,82.97
AQXP,Aquinox Pharmaceuticals Inc.,14.45,Healthcare,128433,339068239,-7.49,18.49,10.02
ASUR,Asure Software Inc,14.25,Technology,103186,177652185,54.81,17.27,9.4695
ARWR,Arrowhead Pharmaceuticals Inc.,5.65,Healthcare,2089100,490349748,-12.28,6.75,1.42
ATH,Athene Holding Ltd. Class A,48.45,Financial Services,1331392,9684476797,8.99,55.22,45.15
ATHN,athenahealth Inc.,135.47,Technology,605242,5432049643,80.16,158.66,95.01
ASB-D,Associated Banc-Corp Depositary Shares Series D,24.55,Financial Services,12115,147716409244,0,26.65,22.73
ASV,ASV Holdings Inc.,8.05,Industrials,13318,78988000,44.78,10.8,7.23
ARTW,Art's-Way Manufacturing Co. Inc.,2.65,Industrials,11289,11015822,0,4.15,2
ARMO,ARMO BioSciences Inc.,54.34,Healthcare,287163,1590841429,0,56.4,27
ARTX,Arotech Corporation,3.35,Industrials,160878,88423411,37.22,4.35,2.7
ASPN,Aspen Aerogels Inc.,4.52,Basic Materials,47432,106839760,-4.52,5.5815,3.84
ASX,Advanced Semiconductor Engineering Inc.,6.86,Technology,1001749,11622793262,15.59,7.5199,5.86
ASGN,On Assignment Inc.,76.23,Industrials,312971,3965096818,24.83,77.68,44.66
ASC,Ardmore Shipping Corporation,7.5,Industrials,276928,251817075,-19.74,9.05,6.4
ASPU,Aspen Group Inc.,7.4,Consumer Defensive,34815,111583349,-38.95,9.61,3.2
ASA,ASA Gold and Precious Metals Limited,10.65,Financial Services,96596,205438500,0,13.2099,10.1938
ASG,Liberty All-Star Growth Fund Inc.,5.83,Financial Services,91723,155667984,0,6.29,4.41
ARES,Ares Management L.P. representing Limited Partner Interests,23.7,Financial Services,162292,5033968875,12.28,25.95,17.25
ASPS,Altisource Portfolio Solutions S.A.,26.78,Industrials,207778,479488910,9.4,46.99,16.17
ASH,Ashland Global Holdings Inc.,70.98,Basic Materials,1486544,4417001076,15.84,128.19,59.801
AREX,Approach Resources Inc.,2.95,Energy,695323,255218527,-5.18,4.21,1.93
ARMK,Aramark,41.42,Consumer Cyclical,1467460,10182338949,23.4,46.09,35.54
APVO,Aptevo Therapeutics Inc.,3.26,Healthcare,207753,69856806,-3.79,4.85,1.1478
ATEC,Alphatec Holdings Inc.,3.26,Healthcare,109570,54520501,-2.28,5.8,1.576
ATEN,A10 Networks Inc.,6.31,Technology,778715,446441650,-25.24,9.75,5.7
ARDC,Ares Dynamic Credit Allocation Fund Inc.,16.18,Financial Services,87482,371538492,0,16.6,15.48
ASNS,Arsanis Inc.,14.35,Healthcare,13230,196514396,0,19.726,10.4
ASFI,Asta Funding Inc.,9.9,Financial Services,45448,65575769,0,11.5,6.15
ARNC,Arconic Inc.,24.86,Industrials,4513073,12007380000,20.55,31.17,21.755
ARNA,Arena Pharmaceuticals Inc.,40.52,Healthcare,597891,1590951104,-56.28,41.92,11.3
ASCMA,Ascent Capital Group Inc. Series A Common Stock,6.61,Industrials,55017,81481463,-0.73,17.84,6.22
ASND,Ascendis Pharma A/S,59,Healthcare,178327,2145597009,-16.21,59,21.95
ASNA,Ascena Retail Group Inc.,2.17,Consumer Cyclical,2075200,425406119,10.33,5.215,1.65
ARCT,Arcturus Therapeutics Ltd.,5.58,Healthcare,85752,58974468,-1.4,15.19,4.78
ARCW,ARC Group Worldwide Inc.,1.95,Industrials,12791,35696665,-12.19,4.5,1.8
AQUA,Evoqua Water Technologies Corp.,22.2,Industrials,330486,2514471745,0,25.039,19.1
ARCB,ArcBest Corporation,32.2,Industrials,371077,825506570,23.68,39.7,16.95
ARCC,Ares Capital Corporation,16.02,Financial Services,2148900,6829312623,11.44,17.87,15.03
ARCO,Arcos Dorados Holdings Inc. Class A Shares,9.7,Consumer Cyclical,441881,2047403328,25.53,10.8,5.85
ARCH,Arch Coal Inc. Class A,92.16,Basic Materials,374025,2021509970,10.83,99.53,60.13
AQMS,Aqua Metals Inc.,2.77,Industrials,1134587,56515651,-2.37,22.75,1.42
ARRS,ARRIS International plc,24.92,Technology,1732714,4660569077,10.21,30.79,22.6
ASIX,AdvanSix Inc.,38.89,Basic Materials,325717,1185482548,24.31,46.51,24.7201
AQN,Algonquin Power & Utilities Corp.,10.1,Utilities,148152,4372778820,18.04,11.34,8.95
ARKR,Ark Restaurants Corp.,25.2,Consumer Cyclical,2353,86604361,0,29.489,21.75
ATAC,Atlantic Acquisition Corp.,9.84,Financial Services,21143,58255170,0,15,9.75
ATGE,Adtalem Global Education Inc.,47.1,Consumer Defensive,681651,2839046700,16.94,48.55,30.15
AQ,Aquantia Corp.,13.83,Technology,445584,463148085,0,17.04,9.01
AR,Antero Resources Corporation,18.56,Energy,3968675,5874687482,84.36,25.285,16.31
AT,Atlantic Power Corporation (Canada),2,Utilities,747498,230423952,18.18,2.7,1.8
ARDX,Ardelyx Inc.,5.85,Healthcare,302716,278079627,-2.62,15.4,4.05
ARR,ARMOUR Residential REIT Inc.,22.53,Real Estate,516653,943497912,8.1,27.6,21.3
ARLZ,Aralez Pharmaceuticals Inc.,1.63,Healthcare,576320,108963495,-1.03,4.65,0.95
ARW,Arrow Electronics Inc.,81.95,Technology,515420,7187798852,10.83,87.26,69.67
ARLP,Alliance Resource Partners L.P.,17.9,Basic Materials,435395,2339605484,5.85,24.85,17.6
ARDM,Aradigm Corporation,1.17,Healthcare,629896,17723321,-1.19,7.3512,0.78
ARA,American Renal Associates Holdings Inc,19.64,Healthcare,109713,617887500,29.31,23.3,9.91
ARC,ARC Document Solutions Inc.,2.19,Technology,166684,101741445,11.53,4.84,2.1
ARD,Ardagh Group S.A.,18.28,Consumer Cyclical,99004,4319564000,16.47,24.54,17.43
ARE,Alexandria Real Estate Equities Inc.,120.97,Real Estate,802152,12246864531,20.09,134.37,106.89
ARI,Apollo Commercial Real Estate Finance Inc,18.45,Real Estate,1560780,1982770412,10.66,19.915,17.56
ARL,American Realty Investors Inc.,13.09,Real Estate,4001,209785655,0,14.5,6.26
AXR,AMREP Corporation,7.47,Industrials,3420,60497319,-7.7,7.65,5.1656
AXS,Axis Capital Holdings Limited,50.8,Financial Services,924678,4224578800,-15.83,71.06,47.9848
AXP,American Express Company,97.19,Financial Services,4417889,83486210000,16.5,102.385,75.51
BA,The Boeing Company,353.35,Industrials,6698457,207943052099,29.25,361.45,173.68
AZUL,Azul S.A. American Depositary Shares (each representing three preferred shares),27.99,Industrials,356573,3116097954,0,30.25,19.43
AXE,Anixter International Inc.,76.75,Basic Materials,210439,2553652632,14.87,88.85,62.4
AXL,American Axle & Manufacturing Holdings Inc.,15.41,Consumer Cyclical,2530916,1714980010,4.09,20.83,13.377
AVID,Avid Technology Inc.,4.76,Technology,327133,196045931,13.22,7.65,3.99
AVAV,AeroVironment Inc.,49.85,Industrials,268028,1189928573,95.87,58.99,25.66
AWR,American States Water Company,52.78,Utilities,442743,1935926857,28.84,60,41.14
AWP,Alpine Global Premier Properties Fund of Beneficial Interest,6.26,Financial Services,489256,534653773,0,6.98,5.35
AVAL,Grupo Aval Acciones y Valores S.A. ADR (Each representing 20 preferred shares),8.86,Financial Services,122169,9870490593,15.28,9.51,7.42
AVIR,Aviragen Therapeutics Inc.,0.8225,Healthcare,691496,31788997,-1.1,1.08,0.431
AWI,Armstrong World Industries Inc,61.1,Basic Materials,394805,3225820508,23.59,64.6,39.8
AWF,Alliancebernstein Global High Income Fund,12.12,Financial Services,285071,1045103685,0,13.12,11.85
AUPH,Aurinia Pharmaceuticals Inc,5.43,Healthcare,906483,456401046,-8.9,10.54,3.23
ATHX,Athersys Inc.,1.38,Healthcare,647239,171851857,-4.93,2.63,1.08
AVXL,Anavex Life Sciences Corp.,2.5,Healthcare,324489,111434470,-6.58,6.49,2.4518
AYI,Acuity Brands Inc (Holding Company),148.81,Technology,1020976,6273574837,18.65,225.36,141.77
AWRE,Aware Inc.,4.45,Technology,14630,96176030,0,5.4,3.7
AYX,Alteryx Inc. Class A,29.3,Technology,592761,1733570598,-101.03,31.5999,14.6101
AYR,Aircastle Limited,20.14,Industrials,273895,1584553108,10.12,25.3,19.75
ATV,Acorn International Inc. ADS,19.58,Consumer Cyclical,4738,53545601,0,21.1699,7.83
AXAS,Abraxas Petroleum Corporation,2.18,Energy,1216338,361639984,24.22,2.745,1.45
ATSG,Air Transport Services Group Inc,23.01,Industrials,557924,1360376787,29.13,27.67,15.34
AVGO,Broadcom Limited,249.62,Technology,4042022,102185061010,17.33,285.68,202.61
ATOS,Atossa Genetics Inc.,0.6225,Healthcare,8472851,19809656,-0.31,1.65,0.22
BABA,Alibaba Group Holding Limited,187.19,Consumer Cyclical,23081820,480298546203,71.17,206.2,100.91
AVXS,AveXis Inc.,113.47,Healthcare,661585,3628364150,-20.34,128,53.94
AXSM,Axsome Therapeutics Inc.,2.625,Healthcare,560060,66819081,-1.93,6.45,2.45
BABY,Natus Medical Incorporated,30.55,Healthcare,769230,951759313,20.92,43.6,28
ATXI,Avenue Therapeutics Inc.,4.44,Healthcare,20936,45577373,0,8.58,3.4
AVX,AVX Corporation,17.37,Technology,219971,2924478668,23.16,20.22,15.38
AVY,Avery Dennison Corporation,117.08,Industrials,726674,10307297965,23.37,123.67,78.471
AVHI,A V Homes Inc.,16.55,Consumer Cyclical,85041,371641653,19.94,20.5,14.65
AVP,Avon Products Inc.,2.85,Consumer Defensive,4046402,1253993419,57,4.895,1.85
AVH,Avianca Holdings S.A. American Depositary Shares (Each representing 8 preferred Shares),9.29,Industrials,125126,1157751488,16.59,9.29,6.37
AVK,Advent Claymore Convertible Securities and Income Fund,15.43,Financial Services,93423,309274985,0,16.8,14.62
AVD,American Vanguard Corporation ($0.10 Par Value),19.65,Basic Materials,101809,585464028,36.39,24,14.65
ATKR,Atkore International Group Inc.,20.96,Industrials,529206,972156408,16.63,27.06,15.05
AVA,Avista Corporation,49.74,Utilities,483048,3204009909,24.15,52.83,38.35
AVB,AvalonBay Communities Inc.,160.42,Real Estate,890981,22152055464,18.61,199.52,154.82
AXTI,AXT Inc,8.4,Technology,373487,326687290,35,10.75,5.1
ATO,Atmos Energy Corporation,82.07,Utilities,758221,9107113887,22.36,93.555,75.62
AXTA,Axalta Coating Systems Ltd.,30.99,Basic Materials,1894287,7558461000,25.82,38.2,27.77
ATI,Allegheny Technologies Incorporated,25.79,Industrials,2252404,3246009323,57.31,30.25,14.5368
ATLO,Ames National Corporation,26.5,Financial Services,5432,246739195,0,33,26.25
ATU,Actuant Corporation,24.05,Industrials,497808,1443180880,29.33,29.175,21.6
ATR,AptarGroup Inc.,91.06,Consumer Cyclical,322296,5672475978,26.63,92.32,73.64
AUDC,AudioCodes Ltd.,7.72,Technology,84254,250215205,24.9,8.43,5.8259
ATLC,Atlanticus Holdings Corporation,2.2,Financial Services,3115,33719851,0,3.4878,2.13
ATTU,Attunity Ltd.,7.02,Technology,49696,145443645,-22.65,9.54,6.25
AXDX,Accelerate Diagnostics Inc.,24.55,Healthcare,303527,1366792036,-21.16,30.45,16.75
AVEO,AVEO Pharmaceuticals Inc.,2.91,Healthcare,1833996,344315161,-8.82,4.24,0.499
ATTO,Atento S.A.,9.75,Industrials,265303,720613296,13.36,12.9,7.7
AWK,American Water Works Company Inc.,79.85,Utilities,1348403,14243275690,27.53,92.37,73.05
AVNW,Aviat Networks Inc.,16.65,Technology,20954,88925169,-12.71,24.14,12.9
BAC-I,Bank Amer Corp Dep Sh Repstg 1/1000th Pfd Ser I,25.7,Financial Services,26112,565400000,0,26.87,25
ATRC,AtriCure Inc.,16.91,Healthcare,196542,582957352,-16.58,25.179,14.88
B,Barnes Group Inc.,61.09,Industrials,208070,3275069721,21.14,72.87,48.2052
ATRI,Atrion Corporation,535.4,Healthcare,4905,991476207,0,694,459.05
AZRE,Azure Power Global Limited Equity Shares,16.5,Utilities,8217,428753441,-30.56,22,12.53
BAC-E,Bank of America Corporation Depositary Sh repstg 1/1000th Perp Pfd Ser E,23.35,Financial Services,19514,1891350000,0,25.09,22.1791
ATRO,Astronics Corporation,41.33,Industrials,125644,1157332001,35.03,49.45,23.95
ATRS,Antares Pharma Inc.,2.21,Healthcare,1290807,346250654,-20.09,4.09,1.58
AZRX,AzurRx BioPharma Inc.,2.88,Healthcare,59889,33448740,-5.05,5.25,2.4
AUY,Yamana Gold Inc. (Canada),2.96,Basic Materials,14894467,2807732432,32.89,3.8,2.21
ATUS,Altice USA Inc. Class A,19.15,Communication Services,2356146,14114870699,-76.6,35.29,17.8
AVT,Avnet Inc.,42.23,Technology,1156203,5065289723,12.42,47.085,35.67
ATRA,Atara Biotherapeutics Inc.,44.8,Healthcare,1174646,1370694797,-12.91,49.9,11.8
AZN,Astrazeneca PLC,33.64,Healthcare,4481623,85203114066,7.86,36.7,28.43
AZO,AutoZone Inc.,713.23,Consumer Cyclical,408624,19508990888,16.19,797.89,491.13
AXGN,AxoGen Inc.,27.75,Healthcare,282319,950745275,-84.09,31.7,9.55
AUBN,Auburn National Bancorporation Inc.,36.99,Financial Services,974,137001552,0,41.75,32.03
AXON,Axovant Sciences Ltd.,1.66,Healthcare,2242885,178928203,-0.91,27.9755,1.47
AZZ,AZZ Inc.,43.55,Industrials,166292,1130615617,17.42,61.55,40.9
BAC,Bank of America Corporation,31.93,Financial Services,82528761,328473566622,17.54,32.67,22.07
ATNI,ATN International Inc.,55.26,Communication Services,96413,885075437,33.49,82.59,49.5
ATVI,Activision Blizzard Inc,70.84,Technology,7000997,53562085392,33.89,74.945,44.6
ATNX,Athenex Inc.,16,Healthcare,467277,927924224,-53.33,20.79,11.2104
AUTO,AutoWeb Inc.,7.48,Technology,85726,97591066,10.84,14.79,6.6335
AU,AngloGold Ashanti Limited,9.9,Basic Materials,3290070,4042409897,0,13.31,8.86
AUO,AU Optronics Corp American Depositary Shares,4.76,Technology,1285445,4581140672,4.29,5.35,3.62
ATOM,Atomera Incorporated,5.75,Technology,59191,69923663,0,7.64,2.45
AY,Atlantica Yield plc,20.04,Utilities,389202,2008353890,74.22,25.99,19.3
AZPN,Aspen Technology Inc.,77.75,Technology,481910,5593251419,36.67,84.4,53.51
AVDL,Avadel Pharmaceuticals plc,7.71,Healthcare,427483,306566631,14.28,12.3,7.5201
BGB,Blackstone / GSO Strategic Credit Fund,15.76,Financial Services,186724,703910660,0,16.41,15.51
BG,Bunge Limited,76.07,Consumer Defensive,2215472,10697347249,39.21,83.75,63.865
BBY,Best Buy Co. Inc.,71.92,Consumer Cyclical,3324819,21024121664,20.09,78.59,41.67
BB,BlackBerry Limited,12.11,Technology,7017246,6499688537,-173,14.55,6.65
BC,Brunswick Corporation,57.72,Consumer Cyclical,981771,5061460278,15.31,64.45,48.04
BGC,General Cable Corporation,29.5,Technology,1299477,1493393162,0,30.175,14.95
BBU,Brookfield Business Partners L.P. Limited Partnership Units,36.61,Real Estate,74469,2423062065,0,40.01,23.82
BCBP,BCB Bancorp Inc. (NJ),15.2,Financial Services,29119,228481703,32.34,17.05,12.05
BASI,Bioanalytical Systems Inc.,1.57,Healthcare,33720,12945152,0,2.95,0.99
BFK,BlackRock Municipal Income Trust,13.31,Financial Services,133954,596506643,0,14.72,13.1
BF.B,Brown Forman Inc Class B,68.31,Consumer Defensive,829894,5770907630,39.95,69.9028,45.415
BF.A,Brown Forman Inc Class A,66.45,Consumer Defensive,21407,11233771200,0,69.04,46.1934
BFS,Saul Centers Inc.,49.46,Real Estate,36687,1083174000,15.7,66.14,48.17
BFR,BBVA Banco Frances S.A.,24.49,Financial Services,299507,5001344837,30.61,27.45,14.55
BCTF,Bancorp 34 Inc.,15.25,Financial Services,2697,52519811,0,15.29,12.5
BECN,Beacon Roofing Supply Inc.,54.15,Industrials,818921,3682806805,24.95,66.475,39.57
BFZ,BlackRock California Municipal Income Trust,13.2,Financial Services,108890,421118082,0,14.81,13.05
BBVA,Banco Bilbao Vizcaya Argentaria S.A.,8.63,Financial Services,3405712,57543861185,11.51,9.54,6.39
BEN,Franklin Resources Inc.,38.86,Financial Services,3661870,21439199914,12.95,47.65,37.01
BEL,Belmond Ltd. Class A,12.3,Consumer Cyclical,310192,1480721675,64.74,14.2,11
BEP,Brookfield Renewable Partners L.P.,32.45,Utilities,108076,5853602314,811.25,36,28.13
BEDU,Bright Scholar Education Holdings Limited American Depositary Shares each representing one Class A,19.81,Consumer Defensive,192790,2322722500,0,28.1802,10.55
BDGE,Bridge Bancorp Inc.,33.9,Financial Services,40006,668168051,19.94,37.95,29.8
BCRX,BioCryst Pharmaceuticals Inc.,5.06,Healthcare,1439134,498070312,-7.91,9.25,3.95
